f_blood,f_fat,f_water,f_mel,f_col,SO2,total_ratio,count
0.029069729238123856,0.0,0.9819100667350702,0.0,0.14450365354748126,0.7051851987591335,1.1554834495206754,1.0
0.025395348613586208,0.0,0.9157270949702299,0.0,0.23460078461318493,0.6999033297757103,1.175723228197001,1.0
0.04230990773459235,0.0,0.9435337439466152,0.0,0.1814523907002915,0.6746661594949209,1.167296042381499,1.0
0.022192737555775006,0.0,0.996471618300802,0.0,0.3586046565691521,0.7439552289427374,1.3772690124257292,1.0
0.043123057518403826,0.0,0.7839271632375032,0.0,0.29789056206548814,0.655725075066897,1.1249407828213953,1.0
0.015095425582683633,0.0,0.8847354475333165,0.0,0.3742711078029034,0.6659217944182183,1.2741019809189034,1.0
0.045654533986509066,0.0,0.7769458791553734,0.0,0.3398929099895611,0.6885351633021047,1.1624933231314436,1.0
0.010695017272570162,0.0,0.8175208222023167,0.0,0.3876723997179181,0.7347162250321702,1.215888239192805,1.0
0.011375322093905786,0.0,0.9017826868571229,0.0,0.1264452818054175,0.656552039310286,1.0396032907564463,1.0
0.034054496630452596,0.0,0.7578773282994402,0.0,0.14555982928084255,0.7073692086422545,0.9374916542107353,1.0
0.03258109489503989,0.0,0.7827377328120559,0.0,0.3765180510838967,0.738385295367424,1.1918368787909925,1.0
0.04483401887154771,0.0,0.8176397516654195,0.0,0.10788393791700322,0.6651294106484591,0.9703577084539704,1.0
0.04964999167463971,0.0,0.8324042753030921,0.0,0.19456268703238644,0.7222932203514868,1.0766169540101183,1.0
0.014818175928257807,0.0,0.7759037185693836,0.0,0.37183273758019275,0.666682472929826,1.1625546320778342,1.0
0.01335133897513495,0.0,0.920826823733659,0.0,0.34518690398627605,0.7331112193349855,1.27936506669507,1.0
0.019613611859198073,0.0,0.7710189668656723,0.0,0.12205717118006199,0.7042097543760256,0.9126897499049323,1.0
0.020230397892874764,0.0,0.9611790585531224,0.0,0.1775208693579256,0.6600684887477638,1.1589303258039227,1.0
0.03297787320584425,0.0,0.8331663503755876,0.0,0.24960968511243461,0.6932493871203236,1.1157539086938664,1.0
0.01052258590530105,0.0,0.9459575854401279,0.0,0.2226966981891389,0.6957170916550897,1.179176869534568,1.0
0.025022933311883985,0.0,0.7377117083271149,0.0,0.26003157805120136,0.7371126957001415,1.0227662196902,1.0
0.012145044219474946,0.0,0.8219480797197268,0.0,0.11536934342203185,0.6501290528930783,0.9494624673612336,1.0
0.013119191678543439,0.0,0.7242526169897235,0.0,0.3103132736188091,0.6725287142873401,1.0476850822870762,1.0
0.027119591685508076,0.0,0.7365219455865484,0.0,0.12555014495085529,0.6813844530871775,0.8891916822229117,1.0
0.02407385195058663,0.0,0.9822627843192547,0.0,0.144444273311876,0.6990005529929924,1.1507809095817174,1.0
0.04851249961121153,0.0,0.806091811752854,0.0,0.36325365845602375,0.6855255756830385,1.2178579698200893,1.0
0.013604174912004975,0.0,0.7879337351686051,0.0,0.29702065668472627,0.7127597990319294,1.0985585667653364,1.0
0.02202457179974146,0.0,0.8519145149230362,0.0,0.11846419760782877,0.7402636009806454,0.9924032843306064,1.0
0.021221170182173777,0.0,0.8646422678222974,0.0,0.10848689889668196,0.7134872876608899,0.994350336901153,1.0
0.021272257243785727,0.0,0.7388114556636278,0.0,0.2187289197416569,0.6926233541197586,0.9788126326490704,1.0
0.04406812904545828,0.0,0.8160583901086711,0.0,0.21097660270448332,0.7482971654001005,1.0711031218586127,1.0
